BondCode,BondName,Issuer,Term,CreditRating,BondType,IssueDate,CouponRate,_priority,_merge_code
152907,21温铁02,温州市铁路与轨道交通投资集团有限公司,15.0,AAA,03,2021-06-24,3.4,90,152907
152908,21高淳债,南京高淳国有资产经营控股集团有限公司,7.0,AAA,03,2021-07-05,4.57,80,152908
152909,21郑地02,郑州城市发展集团有限公司,7.0,AAA,03,2021-06-29,3.8,90,152909
152910,21郑地03,郑州城市发展集团有限公司,5.0,AAA,03,2021-06-29,4.1,90,152910
152911,21六开01,南京六合经济技术开发集团有限公司,7.0,AAA,03,2021-06-30,4.49,90,152911
152912,21温岭01,温岭市国有资产投资集团有限公司,7.0,AA+,03,2021-07-05,4.2,90,152912
152913,21永城02,永州潇湘源城市发展集团有限公司,7.0,AAA,03,2021-07-07,6.3,80,152913
152914,21虞专01,绍兴市上虞城市建设集团有限公司,7.0,AA+,03,2021-07-02,4.6,80,152914
152915,21兴蒲债,成都蒲江建设投资集团有限公司,7.0,AAA,03,2021-07-06,6.8,80,152915
152916,G21城建1,南通城市建设集团有限公司,7.0,AAA,03,2021-07-06,3.99,80,152916
152917,21昌兴债,萍乡市昌兴投资有限公司,7.0,AAA,03,2021-07-06,6.5,90,152917
152918,21阳新债,阳新县城镇建设投资开发有限公司,7.0,AAA,03,2021-10-15,6.8,80,152918
152919,G21临川2,抚州市临川区城镇建设开发投资有限公司,7.0,AA+,03,2021-07-07,6.74,80,152919
152921,21阜交债,阜宁县交通投资有限公司,7.0,AAA,03,2021-07-06,6.5,90,152921
152922,21景投01,景德镇市古镇投资管理有限公司,7.0,AA+,03,2021-07-08,6.5,80,152922
152923,21远安02,远安县栖凤城市建设投资开发有限公司,7.0,AAA,03,2021-07-07,6.5,90,152923
152924,21文登01,威海市文登区城市资产经营有限公司,7.0,AA+,03,2021-07-05,6.5,90,152924
152926,G21兴发,宜昌兴发集团有限责任公司,10.0,AA+,03,2021-07-08,5.5,80,152926
152927,21东阳01,东阳市国有资产投资有限公司,7.0,AA+,03,2021-07-05,4.27,90,152927
152928,21天投01,成都天府新区投资集团有限公司,10.0,AAA,03,2021-07-08,4.0,90,152928
152929,21临沧债,临沧市国有资本投资运营集团有限公司,7.0,AA,03,2021-07-14,7.5,90,152929
152930,21龙建01,柳州市龙建投资发展有限责任公司,5.0,AA+,03,2021-07-06,7.5,90,152930
152931,21东投债,山东东财建设投资集团有限公司,7.0,AA+,03,2021-07-07,6.7,90,152931
152932,21利民01,邹城市利民建设发展集团有限公司,7.0,AA+,03,2021-07-12,7.0,90,152932
152933,21嘉滨01,嘉兴滨海控股集团有限公司,7.0,AA+,03,2021-07-08,4.5,90,152933
152934,21京诚债,京山市京诚投资开发集团有限公司,5.0,AAA,03,2021-07-23,5.8,90,152934
152935,21寿城01,寿光市城市建设投资开发有限公司,7.0,AAA,03,2021-07-07,4.65,90,152935
152936,21万经开,重庆市万盛经济技术开发区开发投资集团有限公司,7.0,AA,03,2021-07-13,7.0,80,152936
152937,21胶城01,青岛胶州城市发展投资有限公司,7.0,AA+,03,2021-07-12,4.0,80,152937
152938,21金发债,江苏金坛国发国际投资发展有限公司,7.0,AA+,03,2021-07-23,5.5,90,152938
152939,21东津01,襄阳东津国有资本投资集团有限公司,5.0,AA,03,2021-07-12,5.5,90,152939
152940,21东津02,襄阳东津国有资本投资集团有限公司,3.0,AA,03,2021-07-12,6.5,90,152940
152941,21攸投01,湖南省攸州国有资产投资集团有限公司,7.0,AA+,03,2021-07-07,6.5,90,152941
152943,21德感01,重庆市德感工业园区建设有限公司,7.0,AA+,03,2021-07-12,6.3,90,152943
152944,21安泰债,聊城市安泰城乡投资开发有限责任公司,7.0,AA+,03,2021-07-13,7.0,80,152944
152946,G21天宁1,常州天宁建设发展集团有限公司,7.0,AA+,03,2021-08-13,4.19,80,152946
152947,21海鸿01,江苏海鸿投资控股集团有限公司,10.0,AAA,03,2021-07-13,4.0,80,152947
152948,21阳山债,无锡安阳山产业发展有限公司,7.0,AAA,03,2021-07-14,4.28,80,152948
152949,21扬庆01,扬州庆和瑞投资建设有限公司,7.0,AAA,03,2021-07-19,3.98,90,152949
152950,21旅业债,苏州太湖旅业发展有限公司,7.0,AAA,03,2021-07-22,4.28,90,152950
152951,21晋陵02,常州市晋陵投资集团有限公司,7.0,AA+,03,2021-07-19,4.67,80,152951
152952,21开州债,濮阳开州投资集团有限公司,7.0,AAA,03,2021-07-29,6.89,90,152952
152953,21信养老,上饶市信州区投资控股集团有限公司,7.0,AA+,03,2021-07-22,5.98,80,152953
152954,21靖江港,靖江港口集团有限公司,5.0,AAA,03,2021-07-29,3.97,90,152954
152955,G21长金1,浙江长兴创新投资集团有限公司,7.0,AA+,03,2021-07-26,5.69,80,152955
152956,21亦庄02,北京亦庄国际投资发展有限公司,3.0,AAA,03,2021-07-26,3.4,90,152956
152957,21亦庄03,北京亦庄国际投资发展有限公司,5.0,AAA,03,2021-07-26,3.66,90,152957
152958,21黄石01,黄石市城市发展投资集团有限公司,7.0,AA+,03,2021-07-21,5.0,90,152958
152959,21厦轨04,厦门轨道建设发展集团有限公司,5.0,AAA,03,2021-07-23,3.42,90,152959
152960,21皖交01,安徽省交通控股集团有限公司,5.0,AAA,03,2021-07-28,3.39,90,152960
152961,G21丰城1,丰城发展投资控股集团有限公司,7.0,AA+,03,2021-07-27,5.77,80,152961
152962,21平投01,平顶山发展投资控股集团有限公司,7.0,AAA,03,2021-07-30,4.35,90,152962
152963,21枫桥债,苏州高新区枫桥工业园有限公司,7.0,AAA,03,2021-08-04,3.49,90,152963
152964,21邵区02,邵东新区开发建设投资有限责任公司,7.0,AA+,03,2021-07-28,6.7,90,152964
152965,21南雄01,南雄市国有资产投资有限责任公司,7.0,AAA,03,2021-07-30,4.7,90,152965
152966,21邵区03,邵东新区开发建设投资有限责任公司,7.0,AA+,03,2021-07-30,6.8,90,152966
152967,G21抚州1,抚州市市属国有资产投资控股集团有限公司,7.0,AA+,03,2021-08-03,4.47,80,152967
152968,21惠城铁,无锡沪宁城铁惠山站区投资开发建设有限公司,7.0,AAA,03,2021-08-03,3.72,90,152968
152969,21周口01,周口市城建投资发展有限公司,5.0,AA+,03,2021-08-05,4.5,80,152969
152970,21荆门01,荆门高新技术产业开发有限责任公司,5.0,AA,03,2021-08-03,5.77,90,152970
152971,21广元G1,广元市投资发展集团有限公司,4.0,AAA,03,2021-08-05,6.3,80,152971
152972,21宁城05,宁乡市城市建设投资集团有限公司,7.0,AA+,03,2021-08-03,5.0,80,152972
152973,21水集01,水发集团有限公司,5.0,AAA,03,2021-08-03,5.0,90,152973
152974,21融投01,金华融盛投资发展集团有限公司,7.0,AA,03,2021-08-06,5.45,90,152974
152975,21杭实01,杭州市实业投资集团有限公司,7.0,AAA,03,2021-08-06,3.67,90,152975
152976,21天心01,长沙天心城市建设投资开发集团有限公司,5.0,AAA,03,2021-08-26,3.44,90,152976
152977,21乐投债,乐山国有资产投资运营(集团)有限公司,7.0,AA+,03,2021-08-03,4.97,90,152977
152979,21宁安01,南京安居建设集团有限责任公司,5.0,AAA,03,2021-08-17,3.25,90,152979
152980,21曲控一,西安曲江文化控股有限公司,5.0,AAA,03,2021-08-03,5.5,90,152980
152981,21宜宾01,宜宾发展控股集团有限公司,8.0,AAA,03,2021-08-16,3.48,90,152981
152982,21杭交投,杭州市交通投资集团有限公司,10.0,AAA,03,2021-08-12,3.88,90,152982
152983,21投控01,嵊州市投资控股有限公司,7.0,AA+,03,2021-08-12,4.6,90,152983
152984,21赣铁02,江西省铁路航空投资集团有限公司,5.0,AAA,03,2021-08-10,3.22,90,152984
152985,21京投01,北京市基础设施投资有限公司,3.0,AAA,03,2021-08-10,3.11,90,152985
152986,21邹城02,邹城市城资控股集团有限公司,7.0,AA+,03,2021-08-10,6.5,90,152986
152987,21广控01,广东省广物控股集团有限公司,3.0,AAA,03,2021-08-10,3.54,90,152987
152988,21桃源01,桃源县城市建设投资开发有限公司,7.0,AAA,03,2021-09-28,7.0,90,152988
152989,21洪湖债,洪湖市弘瑞投资开发有限公司,7.0,AAA,03,2021-08-23,6.3,80,152989
152990,21金洲债,长沙金洲新城开发建设投资有限公司,5.0,AAA,03,2021-08-12,5.5,90,152990
152991,21西秦债,陕西省西咸新区秦汉新城开发建设集团有限责任公司,7.0,AAA,03,2021-08-27,6.5,90,152991
152992,21蓉国投,成都经开国投集团有限公司,7.0,AA+,03,2021-08-13,5.8,90,152992
152993,21长发05,长沙城市发展集团有限公司,7.0,AAA,03,2021-08-24,3.62,90,152993
152994,21厦居01,厦门安居集团有限公司,9.0,AAA,03,2021-08-17,3.17,90,152994
152995,21宁专01,宁乡经济技术开发区建设投资有限公司,7.0,AAA,03,2021-08-18,4.95,90,152995
152996,21荣财鑫,荣成市财鑫投资有限公司,7.0,AA+,03,2021-08-25,4.6,90,152996
152997,21宁专02,宁乡经济技术开发区建设投资有限公司,7.0,AA+,03,2021-08-18,5.7,90,152997
152998,21玉交01,玉环市交通投资集团有限公司,7.0,AA+,03,2021-08-23,4.18,90,152998
152999,21锡新城,无锡锡东新城建设发展有限公司,7.0,AA+,03,2021-09-02,4.0,90,152999
155001,18红美01,红星美凯龙家居集团股份有限公司,3.0,AAA,02,2018-11-19,6.3,999,155001
155003,18都城01,都城伟业集团有限公司,5.0,AA+,02,2018-12-12,4.48,999,155003
155004,18平证06,平安证券股份有限公司,5.0,AAA,02,2018-11-12,4.1,999,155004
155005,18金诚01,金诚信矿业管理股份有限公司,3.0,AA,02,2018-11-15,7.5,999,155005
155006,18上药01,上海医药集团股份有限公司,3.0,AAA,02,2018-11-27,4.1,999,155006
155007,18宜华03,宜华企业(集团)有限公司,3.0,AA+,02,2018-12-04,6.5,999,155007
155009,18远海05,中国远洋海运集团有限公司,10.0,AAA,02,2018-11-13,4.9,999,155009
155010,18龙湖06,重庆龙湖企业拓展有限公司,5.0,AAA,02,2018-11-28,4.8,999,155010
155012,18广核01,中国广核集团有限公司,3.0,AAA,02,2018-11-28,3.96,999,155012
155013,18中租二,中民投租赁控股有限公司,3.0,AAA,02,2018-11-28,7.55,110,155013
155014,18铁龙01,中铁铁龙集装箱物流股份有限公司,2.0,AA+,02,2018-12-13,4.7,999,155014
155015,18电投10,国家电力投资集团有限公司,3.0,AAA,02,2018-11-19,4.03,999,155015
155016,18电投11,国家电力投资集团有限公司,5.0,AAA,02,2018-11-19,4.34,999,155016
155017,18鲁商02,山东省商业集团有限公司,3.0,AA+,02,2018-11-23,7.5,999,155017
155018,18邮政01,中国邮政集团有限公司,5.0,AAA,02,2018-11-19,3.99,999,155018
155019,18浙商01,浙江省浙商资产管理股份有限公司,5.0,AAA,02,2018-11-23,4.48,999,155019
155022,18实业08,新疆广汇实业投资(集团)有限责任公司,3.0,AA+,02,2018-11-22,7.5,999,155022
155024,18台纾01,台州市金融投资集团有限公司,5.0,AA+,02,2018-11-29,5.7,999,155024
155025,18光大01,中国光大集团股份公司,3.0,AAA,02,2018-11-27,4.02,999,155025
155026,18沪资03,上海国际集团资产管理有限公司,5.0,AAA,02,2018-11-23,4.0,999,155026
155027,18杭机01,杭州萧山国际机场有限公司,5.0,AAA,02,2018-11-23,4.08,999,155027
155028,18闽纾债,福建省投资开发集团有限责任公司,5.0,AAA,02,2018-11-22,4.1,999,155028
155029,18青城05,青岛城市建设投资(集团)有限责任公司,10.0,AAA,02,2018-11-26,4.38,999,155029
155030,18三友03,唐山三友化工股份有限公司,5.0,AA+,02,2018-11-30,4.75,999,155030
155032,18中铝03,中国铝业股份有限公司,3.0,AAA,02,2018-11-26,4.19,999,155032
155033,18中铝04,中国铝业股份有限公司,5.0,AAA,02,2018-11-26,4.5,999,155033
155035,18柳投控,广西柳州市投资控股集团有限公司,3.0,AA+,02,2018-11-30,5.74,999,155035
155036,18电投12,国家电力投资集团有限公司,3.0,AAA,02,2018-11-30,3.97,999,155036
155037,18电投13,国家电力投资集团有限公司,5.0,AAA,02,2018-11-30,4.2,999,155037
155038,18海通05,海通证券股份有限公司,3.0,AAA,02,2018-12-05,3.88,999,155038
155039,18粤桥02,广东省路桥建设发展有限公司,15.0,AAA,02,2018-12-04,4.7,999,155039
155040,18高新01,上海市北高新股份有限公司,5.0,AA+,02,2018-12-06,4.33,999,155040
155041,18远高01,宁夏远高实业集团有限公司,2.0,AA,02,2018-12-03,7.5,999,155041
155042,18锦江02,锦江国际(集团)有限公司,5.0,AAA,02,2018-12-07,4.18,999,155042
155043,18复星05,上海复星高科技(集团)有限公司,4.0,AAA,02,2018-12-05,5.3,999,155043
155044,18元禾02,苏州元禾控股股份有限公司,5.0,AAA,02,2018-12-06,4.24,999,155044
155045,18豫园01,上海豫园旅游商城(集团)股份有限公司,5.0,AAA,02,2018-12-07,4.97,999,155045
155047,18华泰G1,华泰证券股份有限公司,3.0,AAA,02,2018-12-11,3.88,999,155047
155048,18华泰G2,华泰证券股份有限公司,5.0,AAA,02,2018-12-11,4.17,999,155048
155049,18齐鲁02,山东高速集团有限公司,3.0,AAA,02,2018-12-07,4.05,999,155049
155050,18中航G1,中航证券有限公司,3.0,AAA,02,2018-12-06,4.25,999,155050
155051,18迈科02,西安迈科金属国际集团有限公司,3.0,AA,02,2018-12-12,7.5,999,155051
155052,18南航01,中国南方航空股份有限公司,3.0,AAA,02,2018-12-12,3.92,999,155052
155053,G18首股,北京首创生态环保集团股份有限公司,5.0,AAA,02,2018-12-10,4.24,999,155053
155054,18国药01,国药控股股份有限公司,3.0,AAA,02,2018-12-13,3.99,999,155054
155055,18津投11,天津城市基础设施建设投资集团有限公司,4.0,AAA,02,2018-12-07,4.28,999,155055
155056,18津投12,天津城市基础设施建设投资集团有限公司,5.0,AAA,02,2018-12-07,4.7,999,155056
155057,G18龙源2,龙源电力集团股份有限公司,3.0,AAA,02,2018-12-13,3.96,999,155057
155058,18京能01,北京京能电力股份有限公司,3.0,AAA,02,2018-12-20,3.95,999,155058
155059,18镇投01,镇江国有投资控股集团有限公司,3.0,AA+,02,2018-12-17,7.99,999,155059
155060,18联想03,联想控股股份有限公司,5.0,AAA,02,2018-12-12,4.7,999,155060
155061,H18富力8,广州富力地产股份有限公司,7.79,AAA,02,2018-12-17,6.58,999,155061
155063,18渝信03,同方国信投资控股有限公司,3.0,AAA,02,2018-12-27,5.5,999,155063
155065,18三福01,泰州三福重工集团有限公司,5.0,AA,02,2018-12-14,7.5,999,155065
155066,18中储02,中储发展股份有限公司,5.0,AA+,02,2018-12-14,5.0,999,155066
155067,18复药02,上海复星医药(集团)股份有限公司,4.0,AAA,02,2018-12-17,4.47,999,155067
155068,18复药03,上海复星医药(集团)股份有限公司,5.0,AAA,02,2018-12-17,4.68,999,155068
155069,18保文02,保利文化集团股份有限公司,3.0,AA+,02,2018-12-13,4.7,999,155069
155070,18大众01,大众交通(集团)股份有限公司,3.0,AA+,02,2018-12-21,4.33,999,155070
155071,18首置03,首创置业有限公司,3.0,AAA,02,2018-12-14,4.16,999,155071
155072,18首置04,北京首创城市发展集团有限公司,5.0,AAA,02,2018-12-14,4.5,999,155072
155074,18悦达01,悦达资本股份有限公司,5.0,AA+,02,2018-12-18,7.5,999,155074
155076,18宁农01,宁夏农垦集团有限公司,5.0,AA+,02,2018-12-24,5.8,999,155076
155077,18东风03,东风汽车集团股份有限公司,3.0,AAA,02,2018-12-19,3.96,999,155077
155078,18东风04,东风汽车集团股份有限公司,5.0,AAA,02,2018-12-19,4.21,999,155078
155079,18新大03,中融新大集团有限公司,3.0,AAA,02,2019-01-04,7.1,999,155079
155080,18汽车G3,广汇汽车服务有限责任公司,3.0,AA+,02,2018-12-28,7.2,999,155080
155081,18沱牌01,四川沱牌舍得集团有限公司,5.0,AA,02,2018-12-18,7.5,110,155081
155082,18时代13,广州市时代控股集团有限公司,3.0,AA+,02,2018-12-20,7.5,999,155082
155083,18时代14,广州市时代控股集团有限公司,5.0,AA+,02,2018-12-20,8.1,999,155083
155085,18紫光04,新紫光集团有限公司,5.0,AAA,02,2018-12-19,5.2,999,155085
155086,18津投13,天津城市基础设施建设投资集团有限公司,4.0,AAA,02,2018-12-19,4.24,999,155086
155087,18津投14,天津城市基础设施建设投资集团有限公司,5.0,AAA,02,2018-12-19,4.68,999,155087
155088,18粤控02,广东粤海控股集团有限公司,5.0,AAA,02,2018-12-21,3.9,999,155088
155089,18中泰01,中泰证券股份有限公司,3.0,AAA,02,2018-12-28,3.95,999,155089
155090,H18福晟3,福建福晟集团有限公司,3.0,AA+,02,2018-12-24,7.9,999,155090
155091,18景国02,景德镇市国资运营投资控股集团有限责任公司,3.0,AA,02,2018-12-25,6.2,999,155091
155092,H18花样,花样年集团(中国)有限公司,3.0,AA+,02,2018-12-25,7.5,999,155092
155093,18万向01,中国万向控股有限公司,3.0,AA+,02,2018-12-28,5.33,999,155093
155095,18皖投02,安徽省投资集团控股有限公司,5.0,AAA,02,2019-01-03,4.09,999,155095
155097,18亨通01,江苏亨通光电股份有限公司,2.0,AA+,02,2018-12-25,4.9,999,155097
155098,19国管01,北京国有资本运营管理有限公司,5.0,AAA,02,2019-01-23,3.85,999,155098
155100,18海纾困,北京市海淀区国有资本运营有限公司,5.0,AAA,02,2018-12-27,4.14,999,155100
155102,18华夏06,华夏幸福基业股份有限公司,5.0,AAA,02,2018-12-25,7.0,999,155102
155103,18华夏07,华夏幸福基业股份有限公司,7.0,AAA,02,2018-12-25,8.3,999,155103
155104,18铁牛02,铁牛集团有限公司,5.0,AA+,02,2019-01-10,7.2,999,155104
155106,H18富力1,广州富力地产股份有限公司,7.71,AAA,02,2019-01-18,7.0,999,155106
155108,19浦土01,上海浦东土地控股(集团)有限公司,5.0,AAA,02,2019-01-23,3.8,999,155108
155111,18海亮03,海亮集团有限公司,2.0,AA+,02,2019-01-02,7.0,999,155111
155112,18金光01,金光纸业(中国)投资有限公司,3.0,AAA,02,2019-01-08,7.2,999,155112
155113,18爱建01,上海爱建集团股份有限公司,3.0,AA+,02,2019-01-07,5.4,110,155113
155115,18南山05,南山集团有限公司,3.0,AAA,02,2019-01-07,5.03,999,155115
155116,18新大陆,新大陆科技集团有限公司,3.0,AA,02,2018-12-24,6.3,999,155116
155117,18鸿坤03,北京鸿坤伟业房地产开发有限公司,4.0,AA,02,2019-01-07,7.5,999,155117
155118,18伊泰02,内蒙古伊泰煤炭股份有限公司,3.0,AAA,02,2018-12-26,5.0,999,155118
155119,19津住01,天津住宅建设发展集团有限公司,2.0,AA,02,2019-01-23,6.5,999,155119
155120,18新大04,中融新大集团有限公司,3.0,AAA,02,2019-01-16,7.7,999,155120
155121,18海怡02,广东星河湾房地产(集团)有限公司,3.0,AA,02,2019-01-15,7.2,999,155121
155123,19中粮01,中粮置业投资有限公司,6.0,AAA,02,2019-01-23,3.94,999,155123
155124,19中粮02,中粮置业投资有限公司,7.0,AAA,02,2019-01-23,4.1,999,155124
155125,19津投01,天津城市基础设施建设投资集团有限公司,4.0,AAA,02,2019-01-23,3.99,999,155125
155126,19津投02,天津城市基础设施建设投资集团有限公司,5.0,AAA,02,2019-01-23,4.26,999,155126
155127,19铁工01,中国中铁股份有限公司,3.0,AAA,02,2019-01-25,3.68,999,155127
155129,19葛洲01,中国葛洲坝集团股份有限公司,5.0,AAA,02,2019-01-21,3.85,999,155129
